	compartments	constraints	events	events_delay	events_event_assignments	events_math	events_priority	events_trigger	function_definitions	initial_assignments	kinetic_laws	kinetic_laws_math	level_version	math	parameters	parameters_local	reactions	rules	rules_algebraic_rules	rules_assignment_rules	rules_rate_rules	species	unit_definitions	release	date	status
MODEL1302010021	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1609.0	1609.0	L2V4	1609.0	0.0	1609.0	1609.0	0.0	0.0	0.0	0.0	1548.0	0.0	R30	2016-05-10	non_curated
MODEL1302010022	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1948.0	1948.0	L2V4	1948.0	0.0	1948.0	1948.0	0.0	0.0	0.0	0.0	1788.0	0.0	R30	2016-05-10	non_curated
MODEL1302010023	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1965.0	1965.0	L2V4	1965.0	0.0	1965.0	1965.0	0.0	0.0	0.0	0.0	1856.0	0.0	R30	2016-05-10	non_curated
MODEL1302010024	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2330.0	2330.0	L2V4	2330.0	0.0	2330.0	2330.0	0.0	0.0	0.0	0.0	2134.0	0.0	R30	2016-05-10	non_curated
MODEL1302010025	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2107.0	2107.0	L2V4	2107.0	0.0	2107.0	2107.0	0.0	0.0	0.0	0.0	1964.0	0.0	R30	2016-05-10	non_curated
MODEL1302010026	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2182.0	2182.0	L2V4	2182.0	0.0	2182.0	2182.0	0.0	0.0	0.0	0.0	2014.0	0.0	R30	2016-05-10	non_curated
MODEL1302010027	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2173.0	2173.0	L2V4	2173.0	0.0	2173.0	2173.0	0.0	0.0	0.0	0.0	2006.0	0.0	R30	2016-05-10	non_curated
MODEL1302010028	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1616.0	1616.0	L2V4	1616.0	0.0	1616.0	1616.0	0.0	0.0	0.0	0.0	1564.0	0.0	R30	2016-05-10	non_curated
MODEL1302010029	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1694.0	1694.0	L2V4	1694.0	0.0	1694.0	1694.0	0.0	0.0	0.0	0.0	1613.0	0.0	R30	2016-05-10	non_curated
MODEL1302010030	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	536.0	536.0	L2V4	536.0	0.0	536.0	536.0	0.0	0.0	0.0	0.0	696.0	0.0	R30	2016-05-10	non_curated
MODEL1302010031	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2363.0	2363.0	L2V4	2363.0	0.0	2363.0	2363.0	0.0	0.0	0.0	0.0	2174.0	0.0	R30	2016-05-10	non_curated
MODEL1302010032	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2047.0	2047.0	L2V4	2047.0	0.0	2047.0	2047.0	0.0	0.0	0.0	0.0	1901.0	0.0	R30	2016-05-10	non_curated
MODEL1302010033	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1604.0	1604.0	L2V4	1604.0	0.0	1604.0	1604.0	0.0	0.0	0.0	0.0	1552.0	0.0	R30	2016-05-10	non_curated
MODEL1302010034	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2040.0	2040.0	L2V4	2040.0	0.0	2040.0	2040.0	0.0	0.0	0.0	0.0	1892.0	0.0	R30	2016-05-10	non_curated
MODEL1302010035	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1789.0	1789.0	L2V4	1789.0	0.0	1789.0	1789.0	0.0	0.0	0.0	0.0	1694.0	0.0	R30	2016-05-10	non_curated
MODEL1302010036	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2015.0	2015.0	L2V4	2015.0	0.0	2015.0	2015.0	0.0	0.0	0.0	0.0	1879.0	0.0	R30	2016-05-10	non_curated
MODEL1302010037	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1621.0	1621.0	L2V4	1621.0	0.0	1621.0	1621.0	0.0	0.0	0.0	0.0	1571.0	0.0	R30	2016-05-10	non_curated
MODEL1302010038	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1686.0	1686.0	L2V4	1686.0	0.0	1686.0	1686.0	0.0	0.0	0.0	0.0	1609.0	0.0	R30	2016-05-10	non_curated
MODEL1302010039	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1978.0	1978.0	L2V4	1978.0	0.0	1978.0	1978.0	0.0	0.0	0.0	0.0	1843.0	0.0	R30	2016-05-10	non_curated
MODEL1302010040	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2189.0	2189.0	L2V4	2189.0	0.0	2189.0	2189.0	0.0	0.0	0.0	0.0	2031.0	0.0	R30	2016-05-10	non_curated
MODEL1302010041	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2162.0	2162.0	L2V4	2162.0	0.0	2162.0	2162.0	0.0	0.0	0.0	0.0	2001.0	0.0	R30	2016-05-10	non_curated
MODEL1302010042	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1979.0	1979.0	L2V4	1979.0	0.0	1979.0	1979.0	0.0	0.0	0.0	0.0	1852.0	0.0	R30	2016-05-10	non_curated
MODEL1302010043	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1952.0	1952.0	L2V4	1952.0	0.0	1952.0	1952.0	0.0	0.0	0.0	0.0	1841.0	0.0	R30	2016-05-10	non_curated
MODEL1302010044	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2069.0	2069.0	L2V4	2069.0	0.0	2069.0	2069.0	0.0	0.0	0.0	0.0	1917.0	0.0	R30	2016-05-10	non_curated
MODEL1302010045	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1946.0	1946.0	L2V4	1946.0	0.0	1946.0	1946.0	0.0	0.0	0.0	0.0	1828.0	0.0	R30	2016-05-10	non_curated
MODEL1302010046	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1931.0	1931.0	L2V4	1931.0	0.0	1931.0	1931.0	0.0	0.0	0.0	0.0	1794.0	0.0	R30	2016-05-10	non_curated
MODEL1302010047	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2200.0	2200.0	L2V4	2200.0	0.0	2200.0	2200.0	0.0	0.0	0.0	0.0	2018.0	0.0	R30	2016-05-10	non_curated
MODEL1302010048	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1670.0	1670.0	L2V4	1670.0	0.0	1670.0	1670.0	0.0	0.0	0.0	0.0	1617.0	0.0	R30	2016-05-10	non_curated
MODEL1302180001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	19.0	19.0	L3V1	20.0	34.0	0.0	19.0	0.0	0.0	0.0	0.0	19.0	0.0	R30	2016-05-10	non_curated
MODEL1302180002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	20.0	20.0	L3V1	21.0	36.0	0.0	20.0	0.0	0.0	0.0	0.0	20.0	0.0	R30	2016-05-10	non_curated
MODEL1302200000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	109.0	0.0	R30	2016-05-10	non_curated
MODEL1303010000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	59.0	L2V1	59.0	106.0	0.0	59.0	0.0	0.0	0.0	0.0	74.0	0.0	R30	2016-05-10	non_curated
MODEL1303060000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	L2V4	6.0	19.0	0.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0	R30	2016-05-10	non_curated
MODEL1303130001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	14.0	14.0	L2V4	15.0	13.0	0.0	14.0	0.0	0.0	0.0	0.0	6.0	1.0	R30	2016-05-10	non_curated
MODEL1303140000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	12.0	L2V4	13.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	5.0	3.0	R30	2016-05-10	non_curated
MODEL1303140001	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	L2V1	0.0	0.0	248.0	62.0	0.0	0.0	0.0	0.0	45.0	1.0	R30	2016-05-10	non_curated
MODEL1303260000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	31.0	19.0	19.0	L2V4	65.0	7.0	86.0	19.0	5.0	0.0	5.0	0.0	46.0	6.0	R30	2016-05-10	non_curated
MODEL1303260001	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	31.0	19.0	19.0	L2V4	65.0	7.0	88.0	19.0	5.0	0.0	5.0	0.0	46.0	6.0	R30	2016-05-10	non_curated
MODEL1303260002	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	31.0	21.0	21.0	L2V4	67.0	8.0	97.0	21.0	5.0	0.0	5.0	0.0	46.0	6.0	R30	2016-05-10	non_curated
MODEL1303260003	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	31.0	21.0	21.0	L2V4	68.0	8.0	98.0	21.0	5.0	0.0	5.0	0.0	46.0	6.0	R30	2016-05-10	non_curated
MODEL1303260004	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	36.0	22.0	22.0	L2V4	75.0	8.0	103.0	22.0	5.0	0.0	5.0	0.0	51.0	6.0	R30	2016-05-10	non_curated
MODEL1303260005	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	36.0	22.0	22.0	L2V4	76.0	8.0	103.0	22.0	5.0	0.0	5.0	0.0	51.0	6.0	R30	2016-05-10	non_curated
MODEL1303260006	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	42.0	25.0	25.0	L2V4	89.0	10.0	118.0	25.0	6.0	0.0	6.0	0.0	60.0	6.0	R30	2016-05-10	non_curated
MODEL1303260007	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	43.0	26.0	26.0	L2V4	91.0	10.0	119.0	26.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260008	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	43.0	28.0	28.0	L2V4	93.0	10.0	122.0	28.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260009	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	43.0	30.0	30.0	L2V4	95.0	11.0	131.0	30.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260010	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	43.0	30.0	30.0	L2V4	95.0	11.0	131.0	30.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260011	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	43.0	30.0	30.0	L2V4	95.0	11.0	131.0	30.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260012	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	43.0	31.0	31.0	L2V4	96.0	12.0	133.0	31.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260013	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	43.0	31.0	31.0	L2V4	97.0	12.0	134.0	31.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260014	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	43.0	32.0	32.0	L2V4	98.0	13.0	142.0	32.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260015	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	43.0	32.0	32.0	L2V4	98.0	13.0	142.0	32.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260016	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	43.0	33.0	33.0	L2V4	100.0	14.0	152.0	33.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260017	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	43.0	33.0	33.0	L2V4	101.0	13.0	155.0	33.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1303260018	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	43.0	33.0	33.0	L2V4	101.0	13.0	155.0	33.0	6.0	0.0	6.0	0.0	61.0	6.0	R30	2016-05-10	non_curated
MODEL1304120000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	569.0	569.0	L2V1	569.0	0.0	569.0	569.0	0.0	0.0	0.0	0.0	611.0	0.0	R30	2016-05-10	non_curated
MODEL1304190001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	4.0	18.0	0.0	0.0	4.0	0.0	0.0	4.0	4.0	0.0	R30	2016-05-10	non_curated
MODEL1304240000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1650.0	0.0	L2V1	0.0	0.0	6600.0	1650.0	0.0	0.0	0.0	0.0	1764.0	1.0	R30	2016-05-10	non_curated
MODEL1304300000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	L2V4	4.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	8.0	3.0	R30	2016-05-10	non_curated
MODEL1305010000	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	66.0	L2V4	66.0	0.0	66.0	66.0	0.0	0.0	0.0	0.0	71.0	0.0	R30	2016-05-10	non_curated
MODEL1305060000	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	2.0	73.0	73.0	L2V4	161.0	177.0	37.0	73.0	17.0	0.0	13.0	4.0	53.0	2.0	R30	2016-05-10	non_curated
MODEL1305240000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1308080002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	17.0	0.0	R30	2016-05-10	non_curated
MODEL1308080003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	52.0	L2V4	52.0	30.0	0.0	52.0	0.0	0.0	0.0	0.0	14.0	0.0	R30	2016-05-10	non_curated
MODEL1308180000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1488.0	0.0	L2V1	0.0	0.0	2581.0	1488.0	0.0	0.0	0.0	0.0	1681.0	0.0	R30	2016-05-10	non_curated
MODEL1310110000	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2066.0	0.0	L2V4	0.0	0.0	8264.0	2066.0	0.0	0.0	0.0	0.0	3647.0	1.0	R30	2016-05-10	non_curated
MODEL1310110001	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3015.0	0.0	L2V4	0.0	0.0	12060.0	3015.0	0.0	0.0	0.0	0.0	4689.0	1.0	R30	2016-05-10	non_curated
MODEL1310110002	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2065.0	0.0	L2V4	0.0	0.0	8260.0	2065.0	0.0	0.0	0.0	0.0	2840.0	1.0	R30	2016-05-10	non_curated
MODEL1310110003	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1972.0	0.0	L2V4	0.0	0.0	7888.0	1972.0	0.0	0.0	0.0	0.0	2728.0	1.0	R30	2016-05-10	non_curated
MODEL1310110004	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2773.0	0.0	L2V4	0.0	0.0	11092.0	2773.0	0.0	0.0	0.0	0.0	4425.0	1.0	R30	2016-05-10	non_curated
MODEL1310110005	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1577.0	0.0	L2V4	0.0	0.0	6308.0	1577.0	0.0	0.0	0.0	0.0	2025.0	1.0	R30	2016-05-10	non_curated
MODEL1310110006	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2793.0	0.0	L2V4	0.0	0.0	11172.0	2793.0	0.0	0.0	0.0	0.0	3751.0	1.0	R30	2016-05-10	non_curated
MODEL1310110007	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2217.0	0.0	L2V4	0.0	0.0	8868.0	2217.0	0.0	0.0	0.0	0.0	2958.0	1.0	R30	2016-05-10	non_curated
MODEL1310110008	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2881.0	0.0	L2V4	0.0	0.0	11524.0	2881.0	0.0	0.0	0.0	0.0	4474.0	1.0	R30	2016-05-10	non_curated
MODEL1310110009	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2754.0	0.0	L2V4	0.0	0.0	11016.0	2754.0	0.0	0.0	0.0	0.0	4334.0	1.0	R30	2016-05-10	non_curated
MODEL1310110010	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2114.0	0.0	L2V4	0.0	0.0	8456.0	2114.0	0.0	0.0	0.0	0.0	2768.0	1.0	R30	2016-05-10	non_curated
MODEL1310110011	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2337.0	0.0	L2V4	0.0	0.0	9348.0	2337.0	0.0	0.0	0.0	0.0	3084.0	1.0	R30	2016-05-10	non_curated
MODEL1310110012	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3144.0	0.0	L2V4	0.0	0.0	12576.0	3144.0	0.0	0.0	0.0	0.0	4792.0	1.0	R30	2016-05-10	non_curated
MODEL1310110013	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2412.0	0.0	L2V4	0.0	0.0	9648.0	2412.0	0.0	0.0	0.0	0.0	4041.0	1.0	R30	2016-05-10	non_curated
MODEL1310110014	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3041.0	0.0	L2V4	0.0	0.0	12164.0	3041.0	0.0	0.0	0.0	0.0	3972.0	1.0	R30	2016-05-10	non_curated
MODEL1310110015	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2627.0	0.0	L2V4	0.0	0.0	10508.0	2627.0	0.0	0.0	0.0	0.0	4261.0	1.0	R30	2016-05-10	non_curated
MODEL1310110016	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2054.0	0.0	L2V4	0.0	0.0	8216.0	2054.0	0.0	0.0	0.0	0.0	3564.0	1.0	R30	2016-05-10	non_curated
MODEL1310110017	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1505.0	0.0	L2V4	0.0	0.0	6020.0	1505.0	0.0	0.0	0.0	0.0	1981.0	1.0	R30	2016-05-10	non_curated
MODEL1310110018	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2670.0	0.0	L2V4	0.0	0.0	10680.0	2670.0	0.0	0.0	0.0	0.0	3652.0	1.0	R30	2016-05-10	non_curated
MODEL1310110019	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1680.0	0.0	L2V4	0.0	0.0	6720.0	1680.0	0.0	0.0	0.0	0.0	2288.0	1.0	R30	2016-05-10	non_curated
MODEL1310110020	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3179.0	0.0	L2V4	0.0	0.0	12716.0	3179.0	0.0	0.0	0.0	0.0	4768.0	1.0	R30	2016-05-10	non_curated
MODEL1310110021	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2126.0	0.0	L2V4	0.0	0.0	8504.0	2126.0	0.0	0.0	0.0	0.0	2741.0	1.0	R30	2016-05-10	non_curated
MODEL1310110022	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1680.0	0.0	L2V4	0.0	0.0	6720.0	1680.0	0.0	0.0	0.0	0.0	2177.0	1.0	R30	2016-05-10	non_curated
MODEL1310110023	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2485.0	0.0	L2V4	0.0	0.0	9940.0	2485.0	0.0	0.0	0.0	0.0	3484.0	1.0	R30	2016-05-10	non_curated
MODEL1310110024	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2821.0	0.0	L2V4	0.0	0.0	11284.0	2821.0	0.0	0.0	0.0	0.0	4434.0	1.0	R30	2016-05-10	non_curated
MODEL1310110025	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1806.0	0.0	L2V4	0.0	0.0	7224.0	1806.0	0.0	0.0	0.0	0.0	2481.0	1.0	R30	2016-05-10	non_curated
MODEL1310110026	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2402.0	0.0	L2V4	0.0	0.0	9608.0	2402.0	0.0	0.0	0.0	0.0	4088.0	1.0	R30	2016-05-10	non_curated
MODEL1310110027	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2124.0	0.0	L2V4	0.0	0.0	8496.0	2124.0	0.0	0.0	0.0	0.0	2975.0	1.0	R30	2016-05-10	non_curated
MODEL1310110028	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2776.0	0.0	L2V4	0.0	0.0	11104.0	2776.0	0.0	0.0	0.0	0.0	4394.0	1.0	R30	2016-05-10	non_curated
MODEL1310110029	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1649.0	0.0	L2V4	0.0	0.0	6596.0	1649.0	0.0	0.0	0.0	0.0	2198.0	1.0	R30	2016-05-10	non_curated
MODEL1310110030	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2274.0	0.0	L2V4	0.0	0.0	9096.0	2274.0	0.0	0.0	0.0	0.0	3912.0	1.0	R30	2016-05-10	non_curated
MODEL1310110031	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2888.0	0.0	L2V4	0.0	0.0	11552.0	2888.0	0.0	0.0	0.0	0.0	4463.0	1.0	R30	2016-05-10	non_curated
MODEL1310110032	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1962.0	0.0	L2V4	0.0	0.0	7848.0	1962.0	0.0	0.0	0.0	0.0	2630.0	1.0	R30	2016-05-10	non_curated
MODEL1310110033	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2169.0	0.0	L2V4	0.0	0.0	8676.0	2169.0	0.0	0.0	0.0	0.0	3698.0	1.0	R30	2016-05-10	non_curated
MODEL1310110034	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2304.0	0.0	L2V4	0.0	0.0	9216.0	2304.0	0.0	0.0	0.0	0.0	3840.0	1.0	R30	2016-05-10	non_curated
MODEL1310110035	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2874.0	0.0	L2V4	0.0	0.0	11496.0	2874.0	0.0	0.0	0.0	0.0	4472.0	1.0	R30	2016-05-10	non_curated
MODEL1310110036	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1924.0	0.0	L2V4	0.0	0.0	7696.0	1924.0	0.0	0.0	0.0	0.0	2478.0	1.0	R30	2016-05-10	non_curated
MODEL1310110037	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1726.0	0.0	L2V4	0.0	0.0	6904.0	1726.0	0.0	0.0	0.0	0.0	2389.0	1.0	R30	2016-05-10	non_curated
MODEL1310110038	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2844.0	0.0	L2V4	0.0	0.0	11376.0	2844.0	0.0	0.0	0.0	0.0	4466.0	1.0	R30	2016-05-10	non_curated
MODEL1310110039	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2770.0	0.0	L2V4	0.0	0.0	11080.0	2770.0	0.0	0.0	0.0	0.0	4358.0	1.0	R30	2016-05-10	non_curated
MODEL1310110040	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2606.0	0.0	L2V4	0.0	0.0	10424.0	2606.0	0.0	0.0	0.0	0.0	4213.0	1.0	R30	2016-05-10	non_curated
MODEL1310110041	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2076.0	0.0	L2V4	0.0	0.0	8304.0	2076.0	0.0	0.0	0.0	0.0	2790.0	1.0	R30	2016-05-10	non_curated
MODEL1310110042	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3073.0	0.0	L2V4	0.0	0.0	12292.0	3073.0	0.0	0.0	0.0	0.0	4736.0	1.0	R30	2016-05-10	non_curated
MODEL1310110043	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3143.0	0.0	L2V4	0.0	0.0	12572.0	3143.0	0.0	0.0	0.0	0.0	4755.0	1.0	R30	2016-05-10	non_curated
MODEL1310110044	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1774.0	0.0	L2V4	0.0	0.0	7096.0	1774.0	0.0	0.0	0.0	0.0	2331.0	1.0	R30	2016-05-10	non_curated
MODEL1310110045	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2197.0	0.0	L2V4	0.0	0.0	8788.0	2197.0	0.0	0.0	0.0	0.0	3028.0	1.0	R30	2016-05-10	non_curated
MODEL1310110046	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2930.0	0.0	L2V4	0.0	0.0	11720.0	2930.0	0.0	0.0	0.0	0.0	4587.0	1.0	R30	2016-05-10	non_curated
MODEL1310110047	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3176.0	0.0	L2V4	0.0	0.0	12704.0	3176.0	0.0	0.0	0.0	0.0	4201.0	1.0	R30	2016-05-10	non_curated
MODEL1310110048	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2192.0	0.0	L2V4	0.0	0.0	8768.0	2192.0	0.0	0.0	0.0	0.0	3026.0	1.0	R30	2016-05-10	non_curated
MODEL1310110049	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2311.0	0.0	L2V4	0.0	0.0	9244.0	2311.0	0.0	0.0	0.0	0.0	3873.0	1.0	R30	2016-05-10	non_curated
