time	[C]	[fba__B1]	[fba__B2]	[model__D]	[fba__A]	R3	fba__R1	fba__R2	model__R4	update__R3	bounds__k1	fba__lb	fba__ub	model__k_R4	ub_R1	vR3
27.6	0.599745706494	0.0	0.0	4.43257039896	10.0	0.00410511122234	0.00410511122234	0.00410511122234	0.0599745706494	0.00410511122234	-0.2	0.0	1000.0	0.1	0.00402389850727	0.00410511122234
27.7	0.594181079365	0.0	0.0	4.43853741594	10.0	0.00402389850727	0.00402389850727	0.00402389850727	0.0594181079365	0.00402389850727	-0.2	0.0	1000.0	0.1	0.00394429245022	0.00402389850727
27.8	0.58866387851	0.0	0.0	4.44444904604	10.0	0.00394429245022	0.00394429245022	0.00394429245022	0.058866387851	0.00394429245022	-0.2	0.0	1000.0	0.1	0.00386626126621	0.00394429245022
27.9	0.583193788878	0.0	0.0	4.4503057618	10.0	0.00386626126621	0.00386626126621	0.00386626126621	0.0583193788878	0.00386626126621	-0.2	0.0	1000.0	0.1	0.00378977379902	0.00386626126621
28.0	0.577770495453	0.0	0.0	4.4561080326	10.0	0.00378977379902	0.00378977379902	0.00378977379902	0.0577770495453	0.00378977379902	-0.2	0.0	1000.0	0.1	0.00371479950885	0.00378977379902
28.1	0.572393683317	0.0	0.0	4.46185632469	10.0	0.00371479950885	0.00371479950885	0.00371479950885	0.0572393683317	0.00371479950885	-0.2	0.0	1000.0	0.1	0.00364130846003	0.00371479950885
28.2	0.567063037703	0.0	0.0	4.46755110115	10.0	0.00364130846003	0.00364130846003	0.00364130846003	0.0567063037703	0.00364130846003	-0.2	0.0	1000.0	0.1	0.00356927130915	0.00364130846003
28.3	0.561778244058	0.0	0.0	4.47319282193	10.0	0.00356927130915	0.00356927130915	0.00356927130915	0.0561778244058	0.00356927130915	-0.2	0.0	1000.0	0.1	0.00349865929329	0.00356927130915
28.4	0.556538988096	0.0	0.0	4.47878194382	10.0	0.00349865929329	0.00349865929329	0.00349865929329	0.0556538988096	0.00349865929329	-0.2	0.0	1000.0	0.1	0.00342944421858	0.00349865929329
28.5	0.551344955854	0.0	0.0	4.48431892048	10.0	0.00342944421858	0.00342944421858	0.00342944421858	0.0551344955854	0.00342944421858	-0.2	0.0	1000.0	0.1	0.00336159844889	0.00342944421858
28.6	0.546195833743	0.0	0.0	4.48980420244	10.0	0.00336159844889	0.00336159844889	0.00336159844889	0.0546195833743	0.00336159844889	-0.2	0.0	1000.0	0.1	0.00329509489483	0.00336159844889
28.7	0.541091308596	0.0	0.0	4.49523823707	10.0	0.00329509489483	0.00329509489483	0.00329509489483	0.0541091308596	0.00329509489483	-0.2	0.0	1000.0	0.1	0.00322990700293	0.00329509489483
28.8	0.536031067723	0.0	0.0	4.50062146865	10.0	0.00322990700293	0.00322990700293	0.00322990700293	0.0536031067723	0.00322990700293	-0.2	0.0	1000.0	0.1	0.00316600874504	0.00322990700293
28.9	0.531014798952	0.0	0.0	4.50595433829	10.0	0.00316600874504	0.00316600874504	0.00316600874504	0.0531014798952	0.00316600874504	-0.2	0.0	1000.0	0.1	0.00310337460793	0.00316600874504
29.0	0.526042190682	0.0	0.0	4.51123728402	10.0	0.00310337460793	0.00310337460793	0.00310337460793	0.0526042190682	0.00310337460793	-0.2	0.0	1000.0	0.1	0.00304197958309	0.00310337460793
29.1	0.521112931921	0.0	0.0	4.51647074074	10.0	0.00304197958309	0.00304197958309	0.00304197958309	0.0521112931921	0.00304197958309	-0.2	0.0	1000.0	0.1	0.00298179915677	0.00304197958309
29.2	0.516226712333	0.0	0.0	4.52165514025	10.0	0.00298179915677	0.00298179915677	0.00298179915677	0.0516226712333	0.00298179915677	-0.2	0.0	1000.0	0.1	0.00292280930021	0.00298179915677
29.3	0.511383222278	0.0	0.0	4.52679091123	10.0	0.00292280930021	0.00292280930021	0.00292280930021	0.0511383222278	0.00292280930021	-0.2	0.0	1000.0	0.1	0.00286498645997	0.00292280930021
29.4	0.506582152854	0.0	0.0	4.5318784793	10.0	0.00286498645997	0.00286498645997	0.00286498645997	0.0506582152854	0.00286498645997	-0.2	0.0	1000.0	0.1	0.0028083075486	0.00286498645997
29.5	0.501823195934	0.0	0.0	4.53691826698	10.0	0.0028083075486	0.0028083075486	0.0028083075486	0.0501823195934	0.0028083075486	-0.2	0.0	1000.0	0.1	0.0027527499354	0.0028083075486
29.6	0.497106044205	0.0	0.0	4.5419106937	10.0	0.0027527499354	0.0027527499354	0.0027527499354	0.0497106044205	0.0027527499354	-0.2	0.0	1000.0	0.1	0.00269829143737	0.0027527499354
29.7	0.492430391205	0.0	0.0	4.54685617584	10.0	0.00269829143737	0.00269829143737	0.00269829143737	0.0492430391205	0.00269829143737	-0.2	0.0	1000.0	0.1	0.00264491031037	0.00269829143737
29.8	0.487795931357	0.0	0.0	4.55175512672	10.0	0.00264491031037	0.00264491031037	0.00264491031037	0.0487795931357	0.00264491031037	-0.2	0.0	1000.0	0.1	0.00259258524041	0.00264491031037
29.9	0.483202360002	0.0	0.0	4.5566079566	10.0	0.00259258524041	0.00259258524041	0.00259258524041	0.0483202360002	0.00259258524041	-0.2	0.0	1000.0	0.1	0.00254129533519	0.00259258524041
30.0	0.478649373435	0.0	0.0	4.5614150727	10.0	0.00254129533519	0.00254129533519	0.00254129533519	0.0478649373435	0.00254129533519	-0.2	0.0	1000.0	0.1	0.00249102011571	0.00254129533519
30.1	0.474136668934	0.0	0.0	4.56617687921	10.0	0.00249102011571	0.00249102011571	0.00249102011571	0.0474136668934	0.00249102011571	-0.2	0.0	1000.0	0.1	0.00244173950812	0.00249102011571
30.2	0.469663944791	0.0	0.0	4.57089377731	10.0	0.00244173950812	0.00244173950812	0.00244173950812	0.0469663944791	0.00244173950812	-0.2	0.0	1000.0	0.1	0.00239343383569	0.00244173950812
30.3	0.465230900341	0.0	0.0	4.57556616514	10.0	0.00239343383569	0.00239343383569	0.00239343383569	0.0465230900341	0.00239343383569	-0.2	0.0	1000.0	0.1	0.00234608381096	0.00239343383569
30.4	0.460837235994	0.0	0.0	4.58019443787	10.0	0.00234608381096	0.00234608381096	0.00234608381096	0.0460837235994	0.00234608381096	-0.2	0.0	1000.0	0.1	0.00229967052806	0.00234608381096
30.5	0.456482653255	0.0	0.0	4.58477898766	10.0	0.00229967052806	0.00229967052806	0.00229967052806	0.0456482653255	0.00229967052806	-0.2	0.0	1000.0	0.1	0.0022541754551	0.00229967052806
30.6	0.452166854759	0.0	0.0	4.5893202037	10.0	0.0022541754551	0.0022541754551	0.0022541754551	0.0452166854759	0.0022541754551	-0.2	0.0	1000.0	0.1	0.00220958042686	0.0022541754551
30.7	0.447889544289	0.0	0.0	4.59381847222	10.0	0.00220958042686	0.00220958042686	0.00220958042686	0.0447889544289	0.00220958042686	-0.2	0.0	1000.0	0.1	0.00216586763744	0.00220958042686
30.8	0.443650426802	0.0	0.0	4.59827417646	10.0	0.00216586763744	0.00216586763744	0.00216586763744	0.0443650426802	0.00216586763744	-0.2	0.0	1000.0	0.1	0.00212301963324	0.00216586763744
30.9	0.439449208458	0.0	0.0	4.60268769677	10.0	0.00212301963324	0.00212301963324	0.00212301963324	0.0439449208458	0.00212301963324	-0.2	0.0	1000.0	0.1	0.00208101930593	0.00212301963324
31.0	0.435285596634	0.0	0.0	4.60705941053	10.0	0.00208101930593	0.00208101930593	0.00208101930593	0.0435285596634	0.00208101930593	-0.2	0.0	1000.0	0.1	0.00203984988564	0.00208101930593
31.1	0.431159299951	0.0	0.0	4.6113896922	10.0	0.00203984988564	0.00203984988564	0.00203984988564	0.0431159299951	0.00203984988564	-0.2	0.0	1000.0	0.1	0.00199949493427	0.00203984988564
31.2	0.427070028291	0.0	0.0	4.61567891335	10.0	0.00199949493427	0.00199949493427	0.00199949493427	0.0427070028291	0.00199949493427	-0.2	0.0	1000.0	0.1	0.0019599383389	0.00199949493427
31.3	0.423017492823	0.0	0.0	4.61992744265	10.0	0.0019599383389	0.0019599383389	0.0019599383389	0.0423017492823	0.0019599383389	-0.2	0.0	1000.0	0.1	0.0019211643054	0.0019599383389
31.4	0.419001406015	0.0	0.0	4.62413564589	10.0	0.0019211643054	0.0019211643054	0.0019211643054	0.0419001406015	0.0019211643054	-0.2	0.0	1000.0	0.1	0.0018831573521	0.0019211643054
31.5	0.415021481653	0.0	0.0	4.62830388599	10.0	0.0018831573521	0.0018831573521	0.0018831573521	0.0415021481653	0.0018831573521	-0.2	0.0	1000.0	0.1	0.00184590230359	0.0018831573521
31.6	0.411077434866	0.0	0.0	4.63243252301	10.0	0.00184590230359	0.00184590230359	0.00184590230359	0.0411077434866	0.00184590230359	-0.2	0.0	1000.0	0.1	0.0018093842847	0.00184590230359
31.7	0.40716898213	0.0	0.0	4.63652191417	10.0	0.0018093842847	0.0018093842847	0.0018093842847	0.040716898213	0.0018093842847	-0.2	0.0	1000.0	0.1	0.00177358871452	0.0018093842847
31.8	0.403295841296	0.0	0.0	4.64057241388	10.0	0.00177358871452	0.00177358871452	0.00177358871452	0.0403295841296	0.00177358871452	-0.2	0.0	1000.0	0.1	0.00173850130061	0.00177358871452
31.9	0.399457731597	0.0	0.0	4.64458437371	10.0	0.00173850130061	0.00173850130061	0.00173850130061	0.0399457731597	0.00173850130061	-0.2	0.0	1000.0	0.1	0.00170410803328	0.00173850130061
32.0	0.395654373666	0.0	0.0	4.64855814244	10.0	0.00170410803328	0.00170410803328	0.00170410803328	0.0395654373666	0.00170410803328	-0.2	0.0	1000.0	0.1	0.00167039518	0.00170410803328
32.1	0.391885489549	0.0	0.0	4.65249406608	10.0	0.00167039518	0.00167039518	0.00167039518	0.0391885489549	0.00167039518	-0.2	0.0	1000.0	0.1	0.00163734927992	0.00167039518
32.2	0.388150802715	0.0	0.0	4.65639248784	10.0	0.00163734927992	0.00163734927992	0.00163734927992	0.0388150802715	0.00163734927992	-0.2	0.0	1000.0	0.1	0.00160495713847	0.00163734927992
32.3	0.384450038075	0.0	0.0	4.66025374819	10.0	0.00160495713847	0.00160495713847	0.00160495713847	0.0384450038075	0.00160495713847	-0.2	0.0	1000.0	0.1	0.00157320582214	0.00160495713847
32.4	0.380782921987	0.0	0.0	4.66407818486	10.0	0.00157320582214	0.00157320582214	0.00157320582214	0.0380782921987	0.00157320582214	-0.2	0.0	1000.0	0.1	0.00154208265326	0.00157320582214
32.5	0.37714918227	0.0	0.0	4.66786613284	10.0	0.00154208265326	0.00154208265326	0.00154208265326	0.037714918227	0.00154208265326	-0.2	0.0	1000.0	0.1	0.00151157520498	0.00154208265326
32.6	0.373548548215	0.0	0.0	4.67161792442	10.0	0.00151157520498	0.00151157520498	0.00151157520498	0.0373548548215	0.00151157520498	-0.2	0.0	1000.0	0.1	0.0014816712963	0.00151157520498
32.7	0.369980750593	0.0	0.0	4.67533388917	10.0	0.0014816712963	0.0014816712963	0.0014816712963	0.0369980750593	0.0014816712963	-0.2	0.0	1000.0	0.1	0.0014523589872	0.0014816712963
32.8	0.366445521665	0.0	0.0	4.679014354	10.0	0.0014523589872	0.0014523589872	0.0014523589872	0.0366445521665	0.0014523589872	-0.2	0.0	1000.0	0.1	0.00142362657385	0.0014523589872
32.9	0.362942595191	0.0	0.0	4.68265964313	10.0	0.00142362657385	0.00142362657385	0.00142362657385	0.0362942595191	0.00142362657385	-0.2	0.0	1000.0	0.1	0.00139546258399	0.00142362657385
33.0	0.359471706439	0.0	0.0	4.68627007814	10.0	0.00139546258399	0.00139546258399	0.00139546258399	0.0359471706439	0.00139546258399	-0.2	0.0	1000.0	0.1	0.0013678557723	0.00139546258399
33.1	0.35603259219	0.0	0.0	4.68984597797	10.0	0.0013678557723	0.0013678557723	0.0013678557723	0.035603259219	0.0013678557723	-0.2	0.0	1000.0	0.1	0.00134079511593	0.0013678557723
33.2	0.352624990748	0.0	0.0	4.69338765892	10.0	0.00134079511593	0.00134079511593	0.00134079511593	0.0352624990748	0.00134079511593	-0.2	0.0	1000.0	0.1	0.00131426981013	0.00134079511593
33.3	0.349248641943	0.0	0.0	4.69689543471	10.0	0.00131426981013	0.00131426981013	0.00131426981013	0.0349248641943	0.00131426981013	-0.2	0.0	1000.0	0.1	0.00128826926385	0.00131426981013
33.4	0.345903287142	0.0	0.0	4.70036961643	10.0	0.00128826926385	0.00128826926385	0.00128826926385	0.0345903287142	0.00128826926385	-0.2	0.0	1000.0	0.1	0.00126278309562	0.00128826926385
33.5	0.342588669249	0.0	0.0	4.70381051264	10.0	0.00126278309562	0.00126278309562	0.00126278309562	0.0342588669249	0.00126278309562	-0.2	0.0	1000.0	0.1	0.0012378011293	0.00126278309562
33.6	0.339304532715	0.0	0.0	4.70721842928	10.0	0.0012378011293	0.0012378011293	0.0012378011293	0.0339304532715	0.0012378011293	-0.2	0.0	1000.0	0.1	0.00121331339011	0.0012378011293
33.7	0.336050623539	0.0	0.0	4.7105936698	10.0	0.00121331339011	0.00121331339011	0.00121331339011	0.0336050623539	0.00121331339011	-0.2	0.0	1000.0	0.1	0.00118931010058	0.00121331339011
33.8	0.332826689276	0.0	0.0	4.71393653507	10.0	0.00118931010058	0.00118931010058	0.00118931010058	0.0332826689276	0.00118931010058	-0.2	0.0	1000.0	0.1	0.00116578167668	0.00118931010058
33.9	0.329632479036	0.0	0.0	4.71724732348	10.0	0.00116578167668	0.00116578167668	0.00116578167668	0.0329632479036	0.00116578167668	-0.2	0.0	1000.0	0.1	0.00114271872398	0.00116578167668
34.0	0.32646774349	0.0	0.0	4.7205263309	10.0	0.00114271872398	0.00114271872398	0.00114271872398	0.032646774349	0.00114271872398	-0.2	0.0	1000.0	0.1	0.00112011203391	0.00114271872398
34.1	0.323332234876	0.0	0.0	4.72377385071	10.0	0.00112011203391	0.00112011203391	0.00112011203391	0.0323332234876	0.00112011203391	-0.2	0.0	1000.0	0.1	0.00109795258006	0.00112011203391
34.2	0.320225706994	0.0	0.0	4.72699017385	10.0	0.00109795258006	0.00109795258006	0.00109795258006	0.0320225706994	0.00109795258006	-0.2	0.0	1000.0	0.1	0.00107623151461	0.00109795258006
34.3	0.317147915217	0.0	0.0	4.73017558878	10.0	0.00107623151461	0.00107623151461	0.00107623151461	0.0317147915217	0.00107623151461	-0.2	0.0	1000.0	0.1	0.00105494016477	0.00107623151461
34.4	0.314098616484	0.0	0.0	4.73333038153	10.0	0.00105494016477	0.00105494016477	0.00105494016477	0.0314098616484	0.00105494016477	-0.2	0.0	1000.0	0.1	0.00103407002932	0.00105494016477
34.5	0.31107756931	0.0	0.0	4.73645483571	10.0	0.00103407002932	0.00103407002932	0.00103407002932	0.031107756931	0.00103407002932	-0.2	0.0	1000.0	0.1	0.00101361277525	0.00103407002932
34.6	0.308084533781	0.0	0.0	4.73954923252	10.0	0.00101361277525	0.00101361277525	0.00101361277525	0.0308084533781	0.00101361277525	-0.2	0.0	1000.0	0.1	0.000993560234369	0.00101361277525
34.7	0.305119271556	0.0	0.0	4.74261385076	10.0	0.000993560234369	0.000993560234369	0.000993560234369	0.0305119271556	0.000993560234369	-0.2	0.0	1000.0	0.1	0.000973904400103	0.000993560234369
34.8	0.302181545869	0.0	0.0	4.74564896689	10.0	0.000973904400103	0.000973904400103	0.000973904400103	0.0302181545869	0.000973904400103	-0.2	0.0	1000.0	0.1	0.000954637424269	0.000973904400103
34.9	0.299271121528	0.0	0.0	4.74865485497	10.0	0.000954637424269	0.000954637424269	0.000954637424269	0.0299271121528	0.000954637424269	-0.2	0.0	1000.0	0.1	0.000935751613945	0.000954637424269
35.0	0.296387764917	0.0	0.0	4.75163178675	10.0	0.000935751613945	0.000935751613945	0.000935751613945	0.0296387764917	0.000935751613945	-0.2	0.0	1000.0	0.1	0.000917239428401	0.000935751613945
35.1	0.293531243989	0.0	0.0	4.75458003162	10.0	0.000917239428401	0.000917239428401	0.000917239428401	0.0293531243989	0.000917239428401	-0.2	0.0	1000.0	0.1	0.00089909347609	0.000917239428401
35.2	0.290701328275	0.0	0.0	4.75749985668	10.0	0.00089909347609	0.00089909347609	0.00089909347609	0.0290701328275	0.00089909347609	-0.2	0.0	1000.0	0.1	0.000881306511693	0.00089909347609
35.3	0.287897788874	0.0	0.0	4.76039152673	10.0	0.000881306511693	0.000881306511693	0.000881306511693	0.0287897788874	0.000881306511693	-0.2	0.0	1000.0	0.1	0.000863871433227	0.000881306511693
35.4	0.285120398456	0.0	0.0	4.76325530429	10.0	0.000863871433227	0.000863871433227	0.000863871433227	0.0285120398456	0.000863871433227	-0.2	0.0	1000.0	0.1	0.000846781279209	0.000863871433227
35.5	0.282368931259	0.0	0.0	4.76609144962	10.0	0.000846781279209	0.000846781279209	0.000846781279209	0.0282368931259	0.000846781279209	-0.2	0.0	1000.0	0.1	0.000830029225881	0.000846781279209
35.6	0.279643163091	0.0	0.0	4.76890022071	10.0	0.000830029225881	0.000830029225881	0.000830029225881	0.0279643163091	0.000830029225881	-0.2	0.0	1000.0	0.1	0.000813608584478	0.000830029225881
35.7	0.276942871319	0.0	0.0	4.77168187334	10.0	0.000813608584478	0.000813608584478	0.000813608584478	0.0276942871319	0.000813608584478	-0.2	0.0	1000.0	0.1	0.000797512798563	0.000813608584478
35.8	0.274267834877	0.0	0.0	4.77443666106	10.0	0.000797512798563	0.000797512798563	0.000797512798563	0.0274267834877	0.000797512798563	-0.2	0.0	1000.0	0.1	0.000781735441406	0.000797512798563
35.9	0.271617834256	0.0	0.0	4.77716483523	10.0	0.000781735441406	0.000781735441406	0.000781735441406	0.0271617834256	0.000781735441406	-0.2	0.0	1000.0	0.1	0.000766270213419	0.000781735441406
36.0	0.268992651505	0.0	0.0	4.779866645	10.0	0.000766270213419	0.000766270213419	0.000766270213419	0.0268992651505	0.000766270213419	-0.2	0.0	1000.0	0.1	0.000751110939641	0.000766270213419
36.1	0.266392070224	0.0	0.0	4.78254233737	10.0	0.000751110939641	0.000751110939641	0.000751110939641	0.0266392070224	0.000751110939641	-0.2	0.0	1000.0	0.1	0.000736251567274	0.000751110939641
36.2	0.263815875567	0.0	0.0	4.78519215719	10.0	0.000736251567274	0.000736251567274	0.000736251567274	0.0263815875567	0.000736251567274	-0.2	0.0	1000.0	0.1	0.000721686163263	0.000736251567274
36.3	0.261263854231	0.0	0.0	4.78781634714	10.0	0.000721686163263	0.000721686163263	0.000721686163263	0.0261263854231	0.000721686163263	-0.2	0.0	1000.0	0.1	0.000707408911929	0.000721686163263
36.4	0.258735794459	0.0	0.0	4.7904151478	10.0	0.000707408911929	0.000707408911929	0.000707408911929	0.0258735794459	0.000707408911929	-0.2	0.0	1000.0	0.1	0.000693414112645	0.000707408911929
36.5	0.256231486031	0.0	0.0	4.79298879764	10.0	0.000693414112645	0.000693414112645	0.000693414112645	0.0256231486031	0.000693414112645	-0.2	0.0	1000.0	0.1	0.000679696177564	0.000693414112645
36.6	0.253750720262	0.0	0.0	4.79553753303	10.0	0.000679696177564	0.000679696177564	0.000679696177564	0.0253750720262	0.000679696177564	-0.2	0.0	1000.0	0.1	0.000666249629382	0.000679696177564
36.7	0.251293290001	0.0	0.0	4.79806158825	10.0	0.000666249629382	0.000666249629382	0.000666249629382	0.0251293290001	0.000666249629382	-0.2	0.0	1000.0	0.1	0.000653069099158	0.000666249629382
36.8	0.248858989619	0.0	0.0	4.80056119554	10.0	0.000653069099158	0.000653069099158	0.000653069099158	0.0248858989619	0.000653069099158	-0.2	0.0	1000.0	0.1	0.000640149324165	0.000653069099158
36.9	0.246447615011	0.0	0.0	4.80303658508	10.0	0.000640149324165	0.000640149324165	0.000640149324165	0.0246447615011	0.000640149324165	-0.2	0.0	1000.0	0.1	0.000627485145789	0.000640149324165
37.0	0.244058963588	0.0	0.0	4.80548798502	10.0	0.000627485145789	0.000627485145789	0.000627485145789	0.0244058963588	0.000627485145789	-0.2	0.0	1000.0	0.1	0.000615071507472	0.000627485145789
37.1	0.241692834274	0.0	0.0	4.80791562149	10.0	0.000615071507472	0.000615071507472	0.000615071507472	0.0241692834274	0.000615071507472	-0.2	0.0	1000.0	0.1	0.000602903452691	0.000615071507472
37.2	0.239349027499	0.0	0.0	4.81031971861	10.0	0.000602903452691	0.000602903452691	0.000602903452691	0.0239349027499	0.000602903452691	-0.2	0.0	1000.0	0.1	0.00059097612298	0.000602903452691
37.3	0.237027345196	0.0	0.0	4.81270049852	10.0	0.00059097612298	0.00059097612298	0.00059097612298	0.0237027345196	0.00059097612298	-0.2	0.0	1000.0	0.1	0.000579284755989	0.00059097612298
37.4	0.234727590792	0.0	0.0	4.8150581814	10.0	0.000579284755989	0.000579284755989	0.000579284755989	0.0234727590792	0.000579284755989	-0.2	0.0	1000.0	0.1	0.000567824683585	0.000579284755989
37.5	0.232449569206	0.0	0.0	4.81739298546	10.0	0.000567824683585	0.000567824683585	0.000567824683585	0.0232449569206	0.000567824683585	-0.2	0.0	1000.0	0.1	0.000556591329983	0.000567824683585
37.6	0.230193086842	0.0	0.0	4.81970512695	10.0	0.000556591329983	0.000556591329983	0.000556591329983	0.0230193086842	0.000556591329983	-0.2	0.0	1000.0	0.1	0.000545580209926	0.000556591329983
37.7	0.227957951585	0.0	0.0	4.82199482023	10.0	0.000545580209926	0.000545580209926	0.000545580209926	0.0227957951585	0.000545580209926	-0.2	0.0	1000.0	0.1	0.000534786926887	0.000545580209926
37.8	0.22574397279	0.0	0.0	4.82426227772	10.0	0.000534786926887	0.000534786926887	0.000534786926887	0.022574397279	0.000534786926887	-0.2	0.0	1000.0	0.1	0.000524207171319	0.000534786926887
37.9	0.223550961282	0.0	0.0	4.82650770994	10.0	0.000524207171319	0.000524207171319	0.000524207171319	0.0223550961282	0.000524207171319	-0.2	0.0	1000.0	0.1	0.000513836718932	0.000524207171319
38.0	0.221378729347	0.0	0.0	4.82873132555	10.0	0.000513836718932	0.000513836718932	0.000513836718932	0.0221378729347	0.000513836718932	-0.2	0.0	1000.0	0.1	0.000503671429006	0.000513836718932
38.1	0.219227090725	0.0	0.0	4.83093333132	10.0	0.000503671429006	0.000503671429006	0.000503671429006	0.0219227090725	0.000503671429006	-0.2	0.0	1000.0	0.1	0.000493707242739	0.000503671429006
38.2	0.217095860607	0.0	0.0	4.83311393216	10.0	0.000493707242739	0.000493707242739	0.000493707242739	0.0217095860607	0.000493707242739	-0.2	0.0	1000.0	0.1	0.000483940181625	0.000493707242739
38.3	0.214984855624	0.0	0.0	4.83527333116	10.0	0.000483940181625	0.000483940181625	0.000483940181625	0.0214984855624	0.000483940181625	-0.2	0.0	1000.0	0.1	0.000474366345866	0.000483940181625
38.4	0.212893893845	0.0	0.0	4.83741172957	10.0	0.000474366345866	0.000474366345866	0.000474366345866	0.0212893893845	0.000474366345866	-0.2	0.0	1000.0	0.1	0.000464981912816	0.000474366345866
38.5	0.210822794765	0.0	0.0	4.83952932684	10.0	0.000464981912816	0.000464981912816	0.000464981912816	0.0210822794765	0.000464981912816	-0.2	0.0	1000.0	0.1	0.000455783135452	0.000464981912816
38.6	0.208771379305	0.0	0.0	4.84162632062	10.0	0.000455783135452	0.000455783135452	0.000455783135452	0.0208771379305	0.000455783135452	-0.2	0.0	1000.0	0.1	0.000446766340882	0.000455783135452
38.7	0.206739469801	0.0	0.0	4.84370290676	10.0	0.000446766340882	0.000446766340882	0.000446766340882	0.0206739469801	0.000446766340882	-0.2	0.0	1000.0	0.1	0.000437927928875	0.000446766340882
38.8	0.204726889996	0.0	0.0	4.84575927935	10.0	0.000437927928875	0.000437927928875	0.000437927928875	0.0204726889996	0.000437927928875	-0.2	0.0	1000.0	0.1	0.000429264370423	0.000437927928875
38.9	0.202733465038	0.0	0.0	4.84779563075	10.0	0.000429264370423	0.000429264370423	0.000429264370423	0.0202733465038	0.000429264370423	-0.2	0.0	1000.0	0.1	0.000420772206336	0.000429264370423
39.0	0.200759021467	0.0	0.0	4.84981215154	10.0	0.000420772206336	0.000420772206336	0.000420772206336	0.0200759021467	0.000420772206336	-0.2	0.0	1000.0	0.1	0.000412448045856	0.000420772206336
39.1	0.198803387212	0.0	0.0	4.8518090306	10.0	0.000412448045856	0.000412448045856	0.000412448045856	0.0198803387212	0.000412448045856	-0.2	0.0	1000.0	0.1	0.000404288565309	0.000412448045856
39.2	0.196866391584	0.0	0.0	4.85378645508	10.0	0.000404288565309	0.000404288565309	0.000404288565309	0.0196866391584	0.000404288565309	-0.2	0.0	1000.0	0.1	0.000396290506771	0.000404288565309
39.3	0.194947865267	0.0	0.0	4.85574461045	10.0	0.000396290506771	0.000396290506771	0.000396290506771	0.0194947865267	0.000396290506771	-0.2	0.0	1000.0	0.1	0.000388450676772	0.000396290506771
39.4	0.193047640311	0.0	0.0	4.85768368048	10.0	0.000388450676772	0.000388450676772	0.000388450676772	0.0193047640311	0.000388450676772	-0.2	0.0	1000.0	0.1	0.000380765945019	0.000388450676772
39.5	0.191165550124	0.0	0.0	4.85960384726	10.0	0.000380765945019	0.000380765945019	0.000380765945019	0.0191165550124	0.000380765945019	-0.2	0.0	1000.0	0.1	0.000373233243148	0.000380765945019
39.6	0.189301429467	0.0	0.0	4.86150529124	10.0	0.000373233243148	0.000373233243148	0.000373233243148	0.0189301429467	0.000373233243148	-0.2	0.0	1000.0	0.1	0.000365849563496	0.000373233243148
39.7	0.187455114446	0.0	0.0	4.86338819122	10.0	0.000365849563496	0.000365849563496	0.000365849563496	0.0187455114446	0.000365849563496	-0.2	0.0	1000.0	0.1	0.000358611957902	0.000365849563496
39.8	0.185626442502	0.0	0.0	4.86525272436	10.0	0.000358611957902	0.000358611957902	0.000358611957902	0.0185626442502	0.000358611957902	-0.2	0.0	1000.0	0.1	0.00035151753653	0.000358611957902
39.9	0.183815252408	0.0	0.0	4.8670990662	10.0	0.00035151753653	0.00035151753653	0.00035151753653	0.0183815252408	0.00035151753653	-0.2	0.0	1000.0	0.1	0.000344563466714	0.00035151753653
40.0	0.182021384254	0.0	0.0	4.8689273907	10.0	0.000344563466714	0.000344563466714	0.000344563466714	0.0182021384254	0.000344563466714	-0.2	0.0	1000.0	0.1	0.000337746971829	0.000344563466714
40.1	0.18024467945	0.0	0.0	4.8707378702	10.0	0.000337746971829	0.000337746971829	0.000337746971829	0.018024467945	0.000337746971829	-0.2	0.0	1000.0	0.1	0.000331065330178	0.000337746971829
40.2	0.178484980709	0.0	0.0	4.87253067548	10.0	0.000331065330178	0.000331065330178	0.000331065330178	0.0178484980709	0.000331065330178	-0.2	0.0	1000.0	0.1	0.000324515873912	0.000331065330178
40.3	0.176742132044	0.0	0.0	4.87430597573	10.0	0.000324515873912	0.000324515873912	0.000324515873912	0.0176742132044	0.000324515873912	-0.2	0.0	1000.0	0.1	0.000318095987958	0.000324515873912
40.4	0.175015978758	0.0	0.0	4.87606393862	10.0	0.000318095987958	0.000318095987958	0.000318095987958	0.0175015978758	0.000318095987958	-0.2	0.0	1000.0	0.1	0.000311803108979	0.000318095987958
40.5	0.173306367441	0.0	0.0	4.87780473024	10.0	0.000311803108979	0.000311803108979	0.000311803108979	0.0173306367441	0.000311803108979	-0.2	0.0	1000.0	0.1	0.00030563472435	0.000311803108979
40.6	0.171613145955	0.0	0.0	4.8795285152	10.0	0.00030563472435	0.00030563472435	0.00030563472435	0.0171613145955	0.00030563472435	-0.2	0.0	1000.0	0.1	0.000299588371153	0.00030563472435
40.7	0.169936163432	0.0	0.0	4.88123545656	10.0	0.000299588371153	0.000299588371153	0.000299588371153	0.0169936163432	0.000299588371153	-0.2	0.0	1000.0	0.1	0.000293661635195	0.000299588371153
40.8	0.168275270266	0.0	0.0	4.88292571589	10.0	0.000293661635195	0.000293661635195	0.000293661635195	0.0168275270266	0.000293661635195	-0.2	0.0	1000.0	0.1	0.000287852150045	0.000293661635195
