time	[adp]	[atp]	[dummy_S]	[fba__adp]	[fba__atp]	[fba__fru16bp]	[fba__glc]	[fba__pg2]	[fba__pyr]	[glc]	[pyr]	EX_adp	EX_atp	EX_glc	EX_pyr	fba__R1	fba__R2	fba__R3	update__update_adp	update__update_atp	update__update_glc	update__update_pyr	bounds__fbalb_EX_adp	bounds__fbalb_EX_atp	bounds__fbalb_EX_glc	bounds__fbalb_EX_pyr	dt	fba__ub_R3	fba__ub_default	fba__zero	lb_EX_adp	lb_EX_atp	lb_EX_glc	lb_EX_pyr	pEX_adp	pEX_atp	pEX_glc	pEX_pyr	ub_EX_adp	ub_EX_atp	ub_EX_glc	ub_EX_pyr
1160.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1170.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1180.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1190.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1200.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1210.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1220.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1230.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1240.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1250.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1260.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1270.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1280.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1290.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1300.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1310.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1320.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1330.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1340.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1350.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1360.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1370.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1380.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1390.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1400.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1410.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1420.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1430.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1440.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1450.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1460.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1470.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1480.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1490.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1500.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1510.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1520.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1530.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1540.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1550.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1560.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1570.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1580.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1590.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1600.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1610.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1620.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1630.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1640.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1650.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1660.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1670.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1680.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1690.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1700.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1710.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1720.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1730.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1740.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
